Product,Tab Name,Data Visualization,Data Viz Calculation,Data Point,Data Point Calculation,Data Dictionary Table,Data Dictionary Field,DD Data Type,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Provider = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Provider = '<filter>',Practice,,trx_reports,POD,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Location = '<filter>',Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Location = '<filter>',AR Balance,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Location = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Location = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Location = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Location = '<filter>',Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Location = '<filter>',Adjustments,"(SUM(TrxAmt WHEN TrxType = ""adjustments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Location = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,Days in AR  By Practice (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) GROUP BY Practice WHERE Location = '<filter>',Practice,,trx_reports,POD,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange)",AgeBucket,"CASE
    WHEN (today - DateOfService) < 30 THEN '<30'
    WHEN (today - DateOfService) < 61 THEN '31-60'
    WHEN (today - DateOfService) < 91 THEN '61-90'
    ELSE '>90'
  END",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange)",BalanceRange,"  CASE
    WHEN ArBalance < 0 THEN '<$0'
    WHEN ArBalance <= 1000 THEN '$0–$1,000'
    WHEN ArBalance <= 2000 THEN '$1,001–$2,000'
    ELSE '>$2,000'
  END",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange)",Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange)",AR Balance,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange)",Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange)",Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange)",Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange)",Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange)",Adjustments,"(SUM(TrxAmt WHEN TrxType = ""adjustments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"TotalAccountsByBucketRange[AgeBucket][BalanceRange] =
  COUNT_DISTINCT(InsuranceClaimId) GROUP BY (AgeBucket, BalanceRange) ",Insurance Claim ID,,,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"RefundTotalByAgeBucket[AgeBucket] =
  SUM( TrxAmt If TrxType = ""refunds"" )  GROUP BY AgeBucket",Total Refund per Age Bucket,,...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances,"InsuranceBilledCountByAgeBucket[AgeBucket] =
  COUNT_DISTINCT(ClaimId If Payer == Insurance )  GROUP BY AgeBucket",Insurance Claim ID,,,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Provider = '<filter>'",Provider,,trx_reports,Provider,VARCHAR,PMS,WinOMS,exported_files,default provider,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Provider = '<filter>'",AgeBucket,"CASE
    WHEN (today - DateOfService) < 30 THEN '<30'
    WHEN (today - DateOfService) < 61 THEN '31-60'
    WHEN (today - DateOfService) < 91 THEN '61-90'
    ELSE '>90'
  END",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Provider = '<filter>'",BalanceRange,"  CASE
    WHEN ArBalance < 0 THEN '<$0'
    WHEN ArBalance <= 1000 THEN '$0–$1,000'
    WHEN ArBalance <= 2000 THEN '$1,001–$2,000'
    ELSE '>$2,000'
  END",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Provider = '<filter>'",Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Provider = '<filter>'",AR Balance,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Provider = '<filter>'",Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Provider = '<filter>'",Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Provider = '<filter>'",Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Provider = '<filter>'",Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Provider = '<filter>'",Adjustments,"(SUM(TrxAmt WHEN TrxType = ""adjustments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"TotalAccountsByBucketRange[AgeBucket][BalanceRange] =
  COUNT_DISTINCT(InsuranceClaimId) GROUP BY (AgeBucket, BalanceRange)  WHERE Provider = '<filter>'",Insurance Claim ID,,,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"RefundTotalByAgeBucket[AgeBucket] =
  SUM( TrxAmt If TrxType = ""refunds"" )  GROUP BY AgeBucket WHERE Provider = '<filter>'",Total Refund per Age Bucket,,...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Provider),"InsuranceBilledCountByAgeBucket[AgeBucket] =
  COUNT_DISTINCT(ClaimId If Payer == Insurance )  GROUP BY AgeBucket WHERE Provider = '<filter>'",Insurance Claim ID,,,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Practice = '<filter>'",Practice,,trx_reports,POD,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Practice = '<filter>'",AgeBucket,"CASE
    WHEN (today - DateOfService) < 30 THEN '<30'
    WHEN (today - DateOfService) < 61 THEN '31-60'
    WHEN (today - DateOfService) < 91 THEN '61-90'
    ELSE '>90'
  END",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Practice = '<filter>'",BalanceRange,"  CASE
    WHEN ArBalance < 0 THEN '<$0'
    WHEN ArBalance <= 1000 THEN '$0–$1,000'
    WHEN ArBalance <= 2000 THEN '$1,001–$2,000'
    ELSE '>$2,000'
  END",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Practice = '<filter>'",Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Practice = '<filter>'",AR Balance,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Practice = '<filter>'",Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Practice = '<filter>'",Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Practice = '<filter>'",Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Practice = '<filter>'",Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Practice = '<filter>'",Adjustments,"(SUM(TrxAmt WHEN TrxType = ""adjustments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"TotalAccountsByBucketRange[AgeBucket][BalanceRange] =
  COUNT_DISTINCT(InsuranceClaimId) GROUP BY (AgeBucket, BalanceRange)  WHERE Practice = '<filter>'",Insurance Claim ID,,,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"RefundTotalByAgeBucket[AgeBucket] =
  SUM( TrxAmt If TrxType = ""refunds"" )  GROUP BY AgeBucket WHERE Practice = '<filter>'",Total Refund per Age Bucket,,...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Practice),"InsuranceBilledCountByAgeBucket[AgeBucket] =
  COUNT_DISTINCT(ClaimId If Payer == Insurance )  GROUP BY AgeBucket WHERE Practice = '<filter>'",Insurance Claim ID,,,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Location = '<filter>'",Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Location = '<filter>'",AgeBucket,"CASE
    WHEN (today - DateOfService) < 30 THEN '<30'
    WHEN (today - DateOfService) < 61 THEN '31-60'
    WHEN (today - DateOfService) < 91 THEN '61-90'
    ELSE '>90'
  END",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Location = '<filter>'",BalanceRange,"  CASE
    WHEN ArBalance < 0 THEN '<$0'
    WHEN ArBalance <= 1000 THEN '$0–$1,000'
    WHEN ArBalance <= 2000 THEN '$1,001–$2,000'
    ELSE '>$2,000'
  END",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Location = '<filter>'",Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Location = '<filter>'",AR Balance,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Location = '<filter>'",Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Location = '<filter>'",Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Location = '<filter>'",Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Location = '<filter>'",Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalArBalanceByBucketRange[AgeBucket][BalanceRange] =
  SUM(ArBalance) GROUP BY (AgeBucket, BalanceRange) WHERE Location = '<filter>'",Adjustments,"(SUM(TrxAmt WHEN TrxType = ""adjustments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"TotalAccountsByBucketRange[AgeBucket][BalanceRange] =
  COUNT_DISTINCT(InsuranceClaimId) GROUP BY (AgeBucket, BalanceRange)  WHERE Location = '<filter>'",Insurance Claim ID,,,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"RefundTotalByAgeBucket[AgeBucket] =
  SUM( TrxAmt If TrxType = ""refunds"" )  GROUP BY AgeBucket WHERE Location = '<filter>'",Total Refund per Age Bucket,,...,,,,,,,,,
InsightFlow,Accounts Receivable,AR Distribution Across Open Balances (Location),"InsuranceBilledCountByAgeBucket[AgeBucket] =
  COUNT_DISTINCT(ClaimId If Payer == Insurance )  GROUP BY AgeBucket WHERE Location = '<filter>'",Insurance Claim ID,,,,,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown,COUNT_ROWS(WHERE TrxType = 'payments') GROUP BY Practice,Number of Collections,,...,,,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown,(SUM(TrxAmt) WHERE TrxType = 'payments' AND PayerType='Insurance') GROUP BY Practice,Insurance Collection,"SUM(Payments) WHERE PayerType = ""Insurance"" ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown,(SUM(TrxAmt) WHERE TrxType='Payments' AND PayerType='Patient') GROUP BY Practice,Patient Collection,"SUM(Payments) WHERE PayerType = ""Patient"" ",...,,,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown,InsuranceCollections + PatientCollections,Gross Collections,,...,,,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown,GrossCollections / (SUM(TrxAmt) WHERE TrxType='charges'),Collection Rate,,...,,,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown,SUM(TrxAmt) WHERE TrxType='adjustments' AND AdjType='production',Production Adjustment,,...,,,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown,SUM(TrxAmt) WHERE TrxType='adjustments' AND AdjType='collection',Collection Adjustment,,...,,,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown,SUM(TrxAmt) WHERE TrxType='Refund',Refund,SUM(TrxAmt) WHERE TrxType='Refund',...,,,,,,,,,
InsightFlow,Accounts Receivable,AR & Collections Breakdown,COUNT_DISTINCT(InsuranceClaimId) WHERE TrxType='charges' AND PayerType='Insurance' ,Insurance Claim ID,,,,,,,,,,,
